职位id,所属公司,公司名称
2995,,梅尔卡巴教育科技河北有限公司
2996,,安徽树源文化发展有限公司
2997,,昆明华航技工学校有限公司
2998,,宁夏逸心网络技术服务有限公司
2999,,惠水憧憬教育咨询服务有限公司
3000,,"
博远教育
"
3001,,山西晋信安科技有限公司
3002,,益阳科达职业技术学校
3003,,贵州航锐教育投资有限公司
3004,,高州市信息职业技术学校
3005,,临沂实康水务有限公司
3006,,青岛慧志信息科技有限公司
3007,,沧州正业涉外旅游职业技术学校
3008,,石河子市乐博科技培训机构有限公司
3009,,湖南一洋信息技术服务有限公司
3010,,保定育德中等专业学校
3011,,吉林省吉电国际贸易有限公司
3012,,"
昭麓传媒
"
3013,,开封市国华技工学校
3014,,焦作市常春藤教育科技有限公司
3015,,青岛喵星教育集团有限公司
3016,,长春市博仁中等职业学校
3017,,宿迁盛宏教育科技有限公司
3018,,邯郸科实中等专业学校
3019,,太原万锦教育科技有限公司
3020,,德阳弘正科技职业学校
3021,,安阳市凡格网络科技有限公司
3022,,朔州博凯教育科技有限公司
3023,,北京中科普联科技有限公司
3024,,安徽柯恩服务外包有限公司普洱分公司
3025,,沧州海月中天文化发展有限公司
3026,,北京星大路教育科技有限公司
3027,,洛阳皓特教育咨询有限公司
3028,,北京科安数图科技有限公司
3029,,"
潮汕职业技术学院
"
3030,,大同市华辰教育中心
3031,,道普信息技术有限公司青岛分公司
3032,,四川新思凯教育科技有限公司
3033,,文山易盛科技有限公司
3034,,安徽多普多信息科技有限公司
3035,,杭州拓安致胜科技有限公司
3036,,绍兴市趣创教育信息咨询有限公司
3037,,"
皇甫
"
3038,,辽宁博蓝教育科技集团有限公司
3039,,高新教育科技研究院（山西）有限公司
3040,,河北凌鹰教育科技有限公司
3041,,山西利伟信息技术股份有限公司
3042,,南京好朋友网络科技有限公司
3043,,江西维朗商贸有限公司
3044,,山东省学而行教育科技有限公司
3045,,常州智改数转管理咨询有限公司
3046,,益阳市侨兴教育科技开发有限公司
3047,,晋城长城高级职业中学
3048,,宁夏宁建电子科技有限公司
3049,,兰州新时代教育信息咨询有限公司
3050,,东营乐尚文化传媒有限公司
3051,,河南宏恩教育科技有限公司
3052,,湖南万通汽车技工学校有限责任公司
3053,,济南树然教学仪器有限公司
3054,,大连国防高级技工学校
3055,,哈尔滨市滨才交通服务中等职业技术学校
3056,,济南树然教学仪器有限公司
3057,,东营乐尚文化传媒有限公司
3058,,南昌铁路保安中等专业学校
3059,,江西维朗商贸有限公司
3060,,"
潮汕职业技术学院
"
3061,,邯郸冀南新区信息工程中等专业学校
3062,,临湘市湘北职业技术学校
3063,,哈尔滨市剑桥职业技术学校
3064,,九江市振邦技工学校
3065,,哈尔滨铁道技师学院
3066,,贵阳市工业职业学校
3067,,山东南园教育科技有限公司
3068,,信阳新世纪职业学校
3069,,山东哎上课教育科技有限公司
3070,,"
湖南鸿翔技工/教育
"
3071,,定州市新世记中等专业学校
3072,,鹤壁市鹤高中学
3073,,山东万众技工学校有限公司
3074,,乐码王国（湖州）编程培训有限公司
3075,,桓台一鸣教育培训学校有限公司
3076,,河南康瑞莱文化发展有限公司
3077,,黄石明博艺术培训学校有限公司
3078,,"
黄石华迅职校
"
3079,,邵阳市艺成职业技术学校
3080,,信阳市鸡公山少林武术学校
3081,,四川弘历世纪教育科技有限公司
3082,,青岛萌新智能科技有限公司
3083,,桂阳县黄冈学校
3084,,潍坊星科现代教育科技有限公司
3085,,吉安交通技工学校
3086,,北京学众信息技术有限公司天津分公司
3087,,沈阳慧联教育咨询有限公司
3088,,河南泛和教育发展集团有限公司
3089,,洛阳甫亚教育培训学校有限公司
3090,,海口椰子树科技有限公司
3091,,汕头市创未来教育科技有限公司
3092,,承德热河中等职业技术学校有限公司
3093,,威海华航教育咨询有限公司
3094,,江西上书房教育科技有限公司
3095,,新疆金领技工学校
3096,,河南一方教育服务有限公司
3097,,青海鼎希教育科技有限公司
3098,,乐陵民生职业中等专业学校
3099,,合肥爱挑战教育科技有限公司
3100,,郑州中建教育集团有限公司
3101,,重庆科唯明哲教育科技有限公司
3102,,温州洋溢科技有限公司
3103,,大连华运环宇国际物流有限公司
3104,,重庆市瑾凤服饰有限公司
3105,,山西汇凯通教育科技有限公司
3106,,长沙艺语文化传播有限公司
3107,,四川中典司法鉴定所
3108,,平凉新时代技工学校
3109,,巴州壹加壹教育咨询有限责任公司
3110,,中航国铁（北京）教育投资管理有限公司安徽分公司
3111,,文山市科信电脑有限责任公司
3112,,威海市高级技工学校
3113,,禹州市启乐创新科技文化有限公司
3114,,焦作博育文化传播有限公司
3115,,青岛鑫万通自动化设备有限公司
3116,,南阳市振方职业培训学校
3117,,苏州刚逸信息技术有限公司
3118,,秦皇岛市崇德中等职业学校
3119,,天津创恒新际信息技术有限公司
3120,,山东华安赛服智能科技有限公司
3121,,江苏创益云科技有限公司
3122,,合肥天帷信息安全技术有限公司
3123,,滨州市滨城区叁仁行培训学校有限公司
3124,,宿州市海峡技工学校有限公司
3125,,连云港新奥燃气有限公司
3126,,北京卓识网安技术股份有限公司
3127,,石家庄市长安区佳鑫诺培训学校
3128,,大庆市应用职业学校
3129,,上饶市科健技工学校
3130,,山东智学慧教信息科技有限公司
3131,,威海市雨林教育咨询服务有限公司
3132,,河南普天教育科技有限公司
3133,,宁夏塞上中蓝环保科技有限公司
3134,,福建金科信息技术股份有限公司
3135,,河南金城技工学校
3136,,潍坊学信教育咨询服务有限公司
3137,,青海立生科技教育服务有限责任公司
3138,,洪江市爱学习教育培训学校
3139,,中电信数智科技有限公司安徽分公司
3140,,北京中科卓信软件测评技术中心
3141,,"
洛阳科技职业学院
"
3142,,河南华拓教育科技有限公司
3143,,湖南卓京文化传播有限公司
3144,,哈尔滨太子乐乳业集团有限公司
3145,,惠州存珍档案管理有限公司
3146,,合肥优尔电子科技有限公司
3147,,湖南睿云信息技术有限公司
3148,,河北知行本一教育科技有限公司
3149,,"
洛阳科技职业学院
"
3150,,西安华坤机动车检测有限公司
3151,,株洲湘江成人教育专修学校有限公司
3152,,项城市第二中等职业学校
3153,,洛阳市商业中等专业学校
3154,,宁夏英杰达信息产业有限公司
3155,,天津联发科技有限公司
3156,,贵州云数网络安全测评技术有限公司
3157,,六安市鑫瑞电器销售有限公司
3158,,北京三思网安科技有限公司
3159,,厦门九边形科技有限公司
3160,,河南中科语众教育科技有限公司
3161,,潍坊世纪锦地消环注册安全工程师事务所有限公司
3162,,太原六味斋实业有限公司
3163,,云财富期货有限公司
3164,,济南戴博机械设备有限公司
3165,,合肥易立迅科技有限公司
3166,,北京启明星辰信息安全技术有限公司
3167,,郴州凯程医药有限公司
3168,,江苏首创办公设备有限公司
3169,,晋城市华洋职业中学校
3170,,甘肃策未来教育科技发展有限公司
3171,,宜昌点未来教育科技有限公司
3172,,山东燕航航空服务有限公司
3173,,贵州安融科技发展有限公司
3174,,天津瑞华久禾医药有限公司
3175,,新疆天衡信息系统咨询管理有限公司
3176,,贵州学佳教育管理（集团）有限公司
3177,,神州智造科技（北京）有限公司
3178,,四川浩诺优科技有限公司
3179,,辽宁融慧科技发展有限公司
3180,,杭州博广教育科技有限公司
3181,,杭州安恒信息技术股份有限公司
3182,,万洲电气股份有限公司
3183,,孝感红人中等职业学校
3184,,山东威尔梵成数据科技有限责任公司
3185,,昆山凯密科汽车零部件有限公司
3186,,青海博浩创新科技有限公司
3187,,河南蒙学教育科技有限公司
3188,,江西新起航信息技术有限公司
3189,,陕西辰艺星空教育科技有限公司
3190,,山西益源项目管理有限公司
3191,,内蒙古汇风新能源股份有限公司
3192,,岳阳市春雷学校
3193,,重庆市通信产业服务有限公司中冉信息分公司
3194,,哈尔滨市呼兰区亲爱子文化艺术教育培训学校
3195,,沈阳飞信科技有限公司
3196,,山东拓远文化集团有限公司
3197,,成都安美勤信息技术股份有限公司
3198,,扬州市丰瑞医疗器械有限公司
3199,,吉林省信安网络技术有限公司
3200,,长春联合图书城有限公司
3201,,江苏林洋能源股份有限公司
3202,,甘肃睿讯信息安全科技有限公司
3203,,合肥立信技工学校
3204,,太原博天恒业科技有限公司
3205,,湖南职教科技有限公司
3206,,华正培训学校（天津）有限公司
3207,,大唐移动通信设备有限公司
3208,,潍坊至上教育咨询有限公司
3209,,山东万集跨境电子商务有限公司
3210,,温州市丰鼎紧固件制造有限公司
3211,,厦门领学教育管理有限公司
3212,,武汉纺织大学外经贸学院
3213,,上海宜舟信息系统有限公司
3214,,娄底湘中领航铁路卫生职业学校有限公司
3215,,鞍山卓迈工程技术有限公司
3216,,辽宁冠林电子科技有限公司
3217,,南京国瑞能源科技有限公司
3218,,郑州艺美绘教育信息咨询有限公司
3219,,沈阳傲华创思信息技术有限公司
3220,,山东一创众望教育科技有限公司
3221,,上海巨耕信息技术有限公司
3222,,长治市天宇科技有限公司
3223,,伊通满族自治县龙华实验学校
3224,,北京九思泰物联网科技有限公司
3225,,北京华清远见教育科技有限公司
3226,,开封市佳闻网络科技有限公司
3227,,成都瑞木科技有限公司
3228,,潍坊腾博信息技术有限公司
3229,,沈阳星翼信息科技有限公司
3230,,北京神州新桥科技有限公司
3231,,江西丰功信息技术有限公司
3232,,武汉东来信息技术有限公司
3233,,济南百大教育咨询有限公司
3234,,安徽讯禾智能科技有限公司
3235,,河南维诚信息科技有限公司
3236,,四川师派教育咨询有限公司
3237,,邯郸科实中等专业学校
3238,,黄冈科新技工学校有限公司
3239,,北京学众信息技术有限公司天津分公司
3240,,济南树然教学仪器有限公司
3241,,益阳市侨兴教育科技开发有限公司
3242,,山西一一信息科技管理有限公司
3243,,保定市莲池区振涛弘业职业培训学校有限公司
3244,,吉林省吉电国际贸易有限公司
3245,,大理眼视光眼科医院有限公司
3246,,邯郸冀南新区信息工程中等专业学校
3247,,哈尔滨市滨才交通服务中等职业技术学校
3248,,湖南融洋信息技术有限公司
3249,,江苏首创办公设备有限公司
3250,,扬州智能科技技工学校
3251,,威海市高级技工学校
3252,,潍坊星科现代教育科技有限公司
3253,,湖南万恒工程项目管理有限公司
3254,,抚州市中阳艺术工程学校
3255,,武汉裕众信息科技有限公司
3256,,广东优学尚教育培训有限公司
3257,,山东智学慧教信息科技有限公司
3258,,山东万众技工学校有限公司
3259,,巨野县修文职业中等专业学校
3260,,德兴市信疆科技有限公司
3261,,上海鹏生科技有限公司
3262,,喀什玖月安防科技有限公司
3263,,九江市振邦技工学校
3264,,承德热河中等职业技术学校有限公司
3265,,中数通信息有限公司
3266,,滨州市滨城区叁仁行培训学校有限公司
3267,,乐陵民生职业中等专业学校
3268,,乌鲁木齐易昕达科技培训有限公司
3269,,四川中典司法鉴定所
3270,,好老师教育科技有限公司
3271,,南阳市振方职业培训学校
3272,,德阳弘正科技职业学校
3273,,安徽讯禾智能科技有限公司
3274,,湖南华航铁路科技技工学校有限公司
3275,,泰州市博日电脑技术学校
3276,,武汉焕石科技有限公司
3277,,沈阳星翼信息科技有限公司
3278,,北京树仁诚林教育咨询有限公司
3279,,潍坊市潍城区博竣教育培训学校有限公司
3280,,昆山凯密科汽车零部件有限公司
3281,,太原博天恒业科技有限公司
3282,,四川卓翼梦想教育科技有限公司
3283,,邵阳市开元职业技术学校
3284,,潍坊学信教育咨询服务有限公司
3285,,厦门亚皇电子科技有限公司
3286,,威海市雨林教育咨询服务有限公司
3287,,邯郸科技信息工程学校
3288,,安徽艺迪优教育科技有限公司
3289,,河北揽州教育科技有限公司
3290,,河南一方教育服务有限公司
